"id","make","model","year","class","trans","cyl","displ","hwy","cty","hwy.factor"
13989,"Aston Martin","DB7 Volante",1998,"coupe","Manual",6,3.2,19,12,1
20510,"Aston Martin","DB9",2005,"subcompact","Auto",12,5.9,18,11,1
25210,"Aston Martin","DB9",2009,"subcompact","Manual",12,5.9,17,11,1
25211,"Aston Martin","DB9",2009,"subcompact","Auto",12,5.9,19,12,1
29686,"Aston Martin","DB9",2010,"subcompact","Manual",12,5.9,17,11,1
29687,"Aston Martin","DB9",2010,"subcompact","Auto",12,5.9,20,13,2
30590,"Aston Martin","DB9",2011,"subcompact","Manual",12,5.9,17,11,1
30929,"Aston Martin","DB9",2011,"subcompact","Auto",12,5.9,20,13,2
31103,"Aston Martin","DB9",2012,"subcompact","Auto",12,5.9,20,13,2
31104,"Aston Martin","DB9",2012,"subcompact","Manual",12,5.9,17,11,1
33388,"Aston Martin","DB9",2013,"subcompact","Auto",12,5.9,19,13,1
33448,"Aston Martin","DB9",2014,"subcompact","Auto",12,5.9,19,13,1
21663,"Aston Martin","DB9 Coupe",2006,"subcompact","Auto",12,5.9,18,11,1
23481,"Aston Martin","DB9 Coupe",2007,"subcompact","Auto",12,5.9,18,11,1
24765,"Aston Martin","DB9 Coupe",2008,"subcompact","Manual",12,5.9,16,10,1
24766,"Aston Martin","DB9 Coupe",2008,"subcompact","Auto",12,5.9,18,11,1
21613,"Aston Martin","DB9 Coupe Manual",2005,"subcompact","Manual",12,5.9,16,10,1
21664,"Aston Martin","DB9 Coupe Manual",2006,"subcompact","Manual",12,5.9,16,10,1
23482,"Aston Martin","DB9 Coupe Manual",2007,"subcompact","Manual",12,5.9,16,10,1
20511,"Aston Martin","DB9 Volante",2005,"subcompact","Auto",12,5.9,17,11,1
21665,"Aston Martin","DB9 Volante",2006,"subcompact","Auto",12,5.9,17,11,1
23483,"Aston Martin","DB9 Volante",2007,"subcompact","Auto",12,5.9,17,11,1
24767,"Aston Martin","DB9 Volante",2008,"subcompact","Manual",12,5.9,16,10,1
24768,"Aston Martin","DB9 Volante",2008,"subcompact","Auto",12,5.9,17,11,1
21614,"Aston Martin","DB9 Volante Manual",2005,"subcompact","Manual",12,5.9,16,10,1
21666,"Aston Martin","DB9 Volante Manual",2006,"subcompact","Manual",12,5.9,16,10,1
23484,"Aston Martin","DB9 Volante Manual",2007,"subcompact","Manual",12,5.9,16,10,1
29688,"Aston Martin","DBS",2010,"subcompact","Manual",12,5.9,17,11,1
29689,"Aston Martin","DBS",2010,"subcompact","Auto",12,5.9,18,12,1
30930,"Aston Martin","DBS",2011,"subcompact","Manual",12,5.9,17,11,1
30931,"Aston Martin","DBS",2011,"subcompact","Auto",12,5.9,18,12,1
31105,"Aston Martin","DBS",2012,"subcompact","Auto",12,5.9,18,12,1
31106,"Aston Martin","DBS",2012,"subcompact","Manual",12,5.9,17,11,1
25198,"Aston Martin","DBS Coupe",2009,"coupe","Manual",12,5.9,17,11,1
25781,"Aston Martin","DBS Coupe",2009,"coupe","Auto",12,5.9,18,12,1
1178,"Aston Martin","Lagonda",1985,"subcompact","Auto",8,5.3,9,7,1
47,"Aston Martin","Lagonda",1985,"subcompact","Auto",8,5.3,9,7,1
28837,"Aston Martin","Lagonda",1987,"subcompact","Auto",8,5.3,10,8,1
4188,"Aston Martin","Lagonda",1988,"subcompact","Auto",8,5.3,10,8,1
5308,"Aston Martin","Lagonda",1989,"subcompact","Auto",8,5.3,10,8,1
29905,"Aston Martin","Rapide",2010,"subcompact","Auto",12,5.9,19,13,1
30936,"Aston Martin","Rapide",2011,"subcompact","Auto",12,5.9,19,13,1
31143,"Aston Martin","Rapide",2012,"subcompact","Auto",12,5.9,19,13,1
33450,"Aston Martin","Rapide S",2014,"subcompact","Auto",12,5.9,19,13,1
1179,"Aston Martin","Saloon/Vantage/Volante",1985,"subcompact","Auto",8,5.3,9,7,1
1180,"Aston Martin","Saloon/Vantage/Volante",1985,"subcompact","Manual",8,5.3,10,7,1
48,"Aston Martin","Saloon/Vantage/Volante",1985,"subcompact","Auto",8,5.3,9,7,1
49,"Aston Martin","Saloon/Vantage/Volante",1985,"subcompact","Manual",8,5.3,10,7,1
28838,"Aston Martin","Saloon/Vantage/Volante",1987,"subcompact","Auto",8,5.3,10,8,1
28839,"Aston Martin","Saloon/Vantage/Volante",1987,"subcompact","Manual",8,5.3,10,8,1
4189,"Aston Martin","Saloon/Vantage/Volante",1988,"subcompact","Auto",8,5.3,10,8,1
4190,"Aston Martin","Saloon/Vantage/Volante",1988,"subcompact","Manual",8,5.3,10,8,1
5309,"Aston Martin","Saloon/Vantage/Volante",1989,"subcompact","Auto",8,5.3,10,8,1
5310,"Aston Martin","Saloon/Vantage/Volante",1989,"subcompact","Manual",8,5.3,10,8,1
19391,"Aston Martin","V12 Vanquish",2004,"subcompact","Auto",12,5.9,18,11,1
20512,"Aston Martin","V12 Vanquish S",2005,"subcompact","Auto",12,5.9,16,10,1
21667,"Aston Martin","V12 Vanquish S",2006,"subcompact","Auto",12,5.9,16,10,1
30921,"Aston Martin","V12 Vantage",2011,"coupe","Manual",12,5.9,17,11,1
31314,"Aston Martin","V12 Vantage",2012,"coupe","Manual",12,5.9,17,11,1
22660,"Aston Martin","V8 Vantage",2006,"coupe","Manual",8,4.3,17,12,1
23460,"Aston Martin","V8 Vantage",2007,"coupe","Manual",8,4.3,19,12,1
24742,"Aston Martin","V8 Vantage",2008,"coupe","Manual",8,4.3,19,12,1
24743,"Aston Martin","V8 Vantage",2008,"coupe","Auto",8,4.3,20,13,2
25380,"Aston Martin","V8 Vantage",2009,"coupe","Auto",8,4.7,19,13,1
25381,"Aston Martin","V8 Vantage",2009,"coupe","Manual",8,4.7,19,12,1
29584,"Aston Martin","V8 Vantage",2010,"coupe","Auto",8,4.7,20,14,2
29585,"Aston Martin","V8 Vantage",2010,"coupe","Manual",8,4.7,19,12,1
30922,"Aston Martin","V8 Vantage",2011,"coupe","Manual",8,4.7,19,13,1
30923,"Aston Martin","V8 Vantage",2011,"coupe","Auto",8,4.7,20,14,2
31323,"Aston Martin","V8 Vantage",2012,"coupe","Manual",8,4.7,19,13,1
31556,"Aston Martin","V8 Vantage",2012,"coupe","Auto",8,4.7,20,14,2
32171,"Aston Martin","V8 Vantage",2012,"coupe","Auto",8,4.7,21,14,2
33384,"Aston Martin","V8 Vantage",2013,"coupe","Manual",8,4.7,19,13,1
33385,"Aston Martin","V8 Vantage",2013,"coupe","Auto",8,4.7,21,14,2
34328,"Aston Martin","V8 Vantage",2014,"coupe","Manual",8,4.7,19,13,1
34329,"Aston Martin","V8 Vantage",2014,"coupe","Auto",8,4.7,21,14,2
23950,"Aston Martin","V8 Vantage ASM",2007,"coupe","Auto",8,4.3,20,13,2
34734,"Aston Martin","V8 Vantage S",2011,"coupe","Auto",8,4.7,21,14,2
31324,"Aston Martin","V8 Vantage S",2012,"coupe","Auto",8,4.7,21,14,2
33386,"Aston Martin","V8 Vantage S",2013,"coupe","Manual",8,4.7,19,13,1
33387,"Aston Martin","V8 Vantage S",2013,"coupe","Auto",8,4.7,21,14,2
34330,"Aston Martin","V8 Vantage S",2014,"coupe","Manual",8,4.7,19,13,1
34331,"Aston Martin","V8 Vantage S",2014,"coupe","Auto",8,4.7,21,14,2
17334,"Aston Martin","Vanquish",2002,"coupe","Auto",12,5.9,18,11,1
18340,"Aston Martin","Vanquish",2003,"subcompact","Auto",12,5.9,18,11,1
33449,"Aston Martin","Vanquish",2014,"subcompact","Auto",12,5.9,19,13,1
31107,"Aston Martin","Virage",2012,"subcompact","Auto",12,5.9,18,13,1
7521,"Aston Martin","Virage Saloon",1991,"subcompact","Auto",8,5.3,14,10,1
7522,"Aston Martin","Virage Saloon",1991,"subcompact","Manual",8,5.3,16,11,1
8622,"Aston Martin","Virage Saloon",1992,"subcompact","Auto",8,5.3,14,10,1
8623,"Aston Martin","Virage Saloon",1992,"subcompact","Manual",8,5.3,16,11,1
28974,"Aston Martin","Virage/Volante",1993,"subcompact","Auto",8,5.3,16,10,1
28975,"Aston Martin","Virage/Volante",1993,"subcompact","Manual",8,5.3,16,11,1
5656,"Audi","100",1989,"midsize","Auto",5,2.3,20,17,2
5657,"Audi","100",1989,"midsize","Manual",5,2.3,23,16,2
6784,"Audi","100",1990,"midsize","Auto",5,2.3,20,16,2
6785,"Audi","100",1990,"midsize","Auto",5,2.3,22,16,2
7908,"Audi","100",1991,"midsize","Auto",5,2.3,22,16,2
8987,"Audi","100",1992,"midsize","Auto",6,2.8,23,15,2
8988,"Audi","100",1992,"midsize","Auto",6,2.8,22,17,2
8989,"Audi","100",1992,"midsize","Manual",6,2.8,24,17,2
10013,"Audi","100",1993,"midsize","Auto",6,2.8,22,17,2
10014,"Audi","100",1993,"midsize","Manual",6,2.8,24,17,2
10853,"Audi","100",1994,"compact","Auto",6,2.8,22,16,2
10854,"Audi","100",1994,"compact","Manual",6,2.8,22,17,2
5862,"Audi","100 Wagon",1989,"wagon","Auto",5,2.3,20,17,2
5863,"Audi","100 Wagon",1989,"wagon","Manual",5,2.3,23,16,2
11098,"Audi","100 Wagon",1994,"wagon","Auto",6,2.8,21,16,2
5658,"Audi","100 quattro",1989,"midsize","Manual",5,2.3,22,16,2
6786,"Audi","100 quattro",1990,"midsize","Manual",5,2.3,22,16,2
7909,"Audi","100 quattro",1991,"midsize","Manual",5,2.3,22,16,2
8990,"Audi","100 quattro",1992,"midsize","Auto",6,2.8,20,16,2
8991,"Audi","100 quattro",1992,"midsize","Manual",6,2.8,21,16,2
9885,"Audi","100 quattro",1993,"compact","Auto",6,2.8,20,16,2
9886,"Audi","100 quattro",1993,"compact","Manual",6,2.8,21,16,2
10855,"Audi","100 quattro",1994,"compact","Auto",6,2.8,21,16,2
10856,"Audi","100 quattro",1994,"compact","Manual",6,2.8,22,16,2
28951,"Audi","100 quattro Wagon",1992,"wagon","Auto",6,2.8,20,16,2
10138,"Audi","100 quattro Wagon",1993,"wagon","Auto",6,2.8,20,16,2
11097,"Audi","100 quattro Wagon",1994,"wagon","Auto",6,2.8,21,16,2
5659,"Audi","200",1989,"midsize","Auto",5,2.2,20,16,2
5660,"Audi","200",1989,"midsize","Manual",5,2.2,24,16,2
6787,"Audi","200",1990,"midsize","Auto",5,2.2,20,16,2
7910,"Audi","200",1991,"midsize","Auto",5,2.2,20,16,2
5661,"Audi","200 quattro",1989,"midsize","Manual",5,2.2,23,15,2
6788,"Audi","200 quattro",1990,"midsize","Manual",5,2.2,23,15,2
7911,"Audi","200 quattro 20v",1991,"midsize","Manual",5,2.2,22,16,2
8071,"Audi","200 quattro 20v Wagon",1991,"wagon","Manual",5,2.2,22,16,2
5864,"Audi","200 quattro Wagon",1989,"wagon","Manual",5,2.2,23,15,2
6944,"Audi","200 quattro Wagon",1990,"wagon","Manual",5,2.2,22,15,2
2963,"Audi","4000",1987,"subcompact","Auto",4,1.8,24,21,2
2964,"Audi","4000",1987,"subcompact","Manual",4,1.8,28,22,3
1748,"Audi","4000 CS quattro",1986,"subcompact","Manual",5,2.2,20,16,2
2965,"Audi","4000 CS quattro",1987,"subcompact","Manual",5,2.2,20,16,2
1749,"Audi","4000 S",1986,"subcompact","Auto",4,1.8,24,21,2
1750,"Audi","4000 S",1986,"subcompact","Manual",4,1.8,28,22,3
53,"Audi","4000s",1985,"subcompact","Auto",4,1.8,24,21,2
54,"Audi","4000s",1985,"subcompact","Manual",4,1.8,27,21,3
1181,"Audi","4000s quattro",1985,"subcompact","Manual",5,2.2,20,16,2
55,"Audi","4000s quattro",1985,"subcompact","Manual",5,2.2,20,16,2
3349,"Audi","5000 CS Turbo",1987,"midsize","Auto",5,2.2,20,16,2
3350,"Audi","5000 CS Turbo",1987,"midsize","Manual",5,2.2,24,16,2
4529,"Audi","5000 CS Turbo",1988,"midsize","Auto",5,2.2,20,16,2
4530,"Audi","5000 CS Turbo",1988,"midsize","Manual",5,2.2,24,16,2
2091,"Audi","5000 CS quattro",1986,"midsize","Manual",5,2.2,23,15,2
3348,"Audi","5000 CS quattro",1987,"midsize","Manual",5,2.2,23,15,2
4528,"Audi","5000 CS quattro",1988,"midsize","Manual",5,2.2,23,15,2
2285,"Audi","5000 CS quattro Wagon",1986,"wagon","Manual",5,2.2,23,15,2
3540,"Audi","5000 CS quattro Wagon",1987,"wagon","Manual",5,2.2,23,15,2
4716,"Audi","5000 CS quattro Wagon",1988,"wagon","Manual",5,2.2,23,15,2
2092,"Audi","5000 S",1986,"midsize","Auto",5,2.2,20,16,2
2093,"Audi","5000 S",1986,"midsize","Auto",5,2.2,20,16,2
2094,"Audi","5000 S",1986,"midsize","Manual",5,2.2,24,17,2
2095,"Audi","5000 S",1986,"midsize","Manual",5,2.2,24,16,2
3351,"Audi","5000 S",1987,"midsize","Auto",5,2.2,20,16,2
3352,"Audi","5000 S",1987,"midsize","Manual",5,2.2,24,17,2
3353,"Audi","5000 S",1987,"midsize","Auto",5,2.3,21,17,2
3354,"Audi","5000 S",1987,"midsize","Manual",5,2.3,22,16,2
4531,"Audi","5000 S",1988,"midsize","Auto",5,2.3,21,17,2
4532,"Audi","5000 S",1988,"midsize","Manual",5,2.3,23,18,2
3355,"Audi","5000 S quattro",1987,"midsize","Manual",5,2.3,22,16,2
4533,"Audi","5000 S quattro",1988,"midsize","Manual",5,2.3,22,16,2
1327,"Audi","5000S",1985,"midsize","Auto",5,2.1,19,15,1
416,"Audi","5000S",1985,"midsize","Auto",5,2.1,20,15,2
417,"Audi","5000S",1985,"midsize","Auto",5,2.2,20,15,2
418,"Audi","5000S",1985,"midsize","Manual",5,2.2,23,17,2
632,"Audi","5000S Wagon",1985,"wagon","Auto",5,2.2,20,15,2
633,"Audi","5000S Wagon",1985,"wagon","Manual",5,2.2,23,17,2
2286,"Audi","5000S Wagon",1986,"wagon","Auto",5,2.2,20,15,2
2287,"Audi","5000S Wagon",1986,"wagon","Manual",5,2.2,23,17,2
3541,"Audi","5000S Wagon",1987,"wagon","Auto",5,2.2,20,15,2
3542,"Audi","5000S Wagon",1987,"wagon","Manual",5,2.2,23,17,2
3543,"Audi","5000S Wagon",1987,"wagon","Auto",5,2.3,20,16,2
3544,"Audi","5000S Wagon",1987,"wagon","Manual",5,2.3,22,16,2
4717,"Audi","5000S Wagon",1988,"wagon","Auto",5,2.3,20,16,2
4718,"Audi","5000S Wagon",1988,"wagon","Manual",5,2.3,22,16,2
6445,"Audi","80",1990,"subcompact","Auto",4,2,24,20,2
6446,"Audi","80",1990,"subcompact","Manual",4,2,28,19,3
8624,"Audi","80",1992,"subcompact","Auto",5,2.3,23,16,2
8625,"Audi","80",1992,"subcompact","Manual",5,2.3,24,18,2
6447,"Audi","80 quattro",1990,"subcompact","Manual",5,2.3,22,16,2
7524,"Audi","80 quattro",1991,"subcompact","Manual",5,2.3,22,16,2
8626,"Audi","80 quattro",1992,"subcompact","Manual",5,2.3,22,16,2
4191,"Audi","80/90",1988,"subcompact","Auto",4,2,24,21,2
4192,"Audi","80/90",1988,"subcompact","Manual",4,2,27,19,3
4193,"Audi","80/90",1988,"subcompact","Manual",5,2.3,23,18,2
5311,"Audi","80/90",1989,"subcompact","Auto",4,2,24,20,2
5312,"Audi","80/90",1989,"subcompact","Manual",4,2,28,19,3
5313,"Audi","80/90",1989,"subcompact","Auto",5,2.3,20,17,2
5314,"Audi","80/90",1989,"subcompact","Manual",5,2.3,24,18,2
7525,"Audi","80/90",1991,"subcompact","Auto",5,2.3,23,16,2
7526,"Audi","80/90",1991,"subcompact","Manual",5,2.3,24,18,2
4194,"Audi","80/90 quattro",1988,"subcompact","Manual",5,2.3,22,16,2
5315,"Audi","80/90 quattro",1989,"subcompact","Manual",5,2.3,22,16,2
6448,"Audi","90",1990,"subcompact","Auto",5,2.3,20,17,2
6449,"Audi","90",1990,"subcompact","Manual",5,2.3,24,18,2
9887,"Audi","90",1993,"compact","Auto",6,2.8,23,15,2
9888,"Audi","90",1993,"compact","Manual",6,2.8,24,18,2
10857,"Audi","90",1994,"compact","Auto",6,2.8,24,16,2
10858,"Audi","90",1994,"compact","Manual",6,2.8,24,18,2
11797,"Audi","90",1995,"compact","Auto",6,2.8,24,16,2
11798,"Audi","90",1995,"compact","Auto",6,2.8,24,17,2
11799,"Audi","90",1995,"compact","Manual",6,2.8,24,17,2
9694,"Audi","90 quattro",1993,"subcompact","Manual",6,2.8,20,15,2
10679,"Audi","90 quattro",1994,"subcompact","Manual",6,2.8,22,17,2
11800,"Audi","90 quattro",1995,"compact","Manual",6,2.8,23,17,2
6450,"Audi","90 quattro 20v",1990,"subcompact","Manual",5,2.3,22,16,2
7527,"Audi","90 quattro 20v",1991,"subcompact","Manual",5,2.3,22,15,2
22090,"Audi","A3",2006,"wagon","Manual",4,2,29,21,3
22091,"Audi","A3",2006,"wagon","Auto",4,2,29,22,3
23306,"Audi","A3",2007,"wagon","Manual",4,2,29,21,3
23307,"Audi","A3",2007,"wagon","Auto",4,2,29,22,3
24067,"Audi","A3",2008,"wagon","Auto",4,2,29,22,3
24428,"Audi","A3",2008,"wagon","Manual",4,2,29,20,3
25297,"Audi","A3",2009,"wagon","Manual",4,2,30,21,3
25298,"Audi","A3",2009,"wagon","Auto",4,2,28,22,3
28678,"Audi","A3",2010,"wagon","Manual",4,2,30,21,3
28679,"Audi","A3",2010,"wagon","Auto",4,2,28,22,3
29414,"Audi","A3",2010,"wagon","Auto",4,2,42,30,4
30425,"Audi","A3",2011,"wagon","Manual",4,2,30,21,3
30426,"Audi","A3",2011,"wagon","Auto",4,2,28,22,3
30692,"Audi","A3",2011,"wagon","Auto",4,2,42,30,4
31587,"Audi","A3",2012,"wagon","Auto",4,2,42,30,4
31588,"Audi","A3",2012,"wagon","Manual",4,2,30,21,3
31589,"Audi","A3",2012,"wagon","Auto",4,2,28,22,3
32620,"Audi","A3",2013,"wagon","Manual",4,2,30,21,3
32621,"Audi","A3",2013,"wagon","Auto",4,2,28,21,3
32731,"Audi","A3",2013,"wagon","Auto",4,2,42,30,4
34771,"Audi","A3",2015,"subcompact","Auto",4,2,33,23,3
22651,"Audi","A3 quattro",2006,"wagon","Auto",6,3.2,25,18,3
23617,"Audi","A3 quattro",2007,"wagon","Auto",6,3.2,25,18,3
24068,"Audi","A3 quattro",2008,"wagon","Auto",6,3.2,25,18,3
25299,"Audi","A3 quattro",2009,"wagon","Auto",4,2,28,21,3
26013,"Audi","A3 quattro",2009,"wagon","Auto",6,3.2,25,18,3
28680,"Audi","A3 quattro",2010,"wagon","Auto",4,2,28,21,3
30427,"Audi","A3 quattro",2011,"wagon","Auto",4,2,28,21,3
31590,"Audi","A3 quattro",2012,"wagon","Auto",4,2,28,21,3
32730,"Audi","A3 quattro",2013,"wagon","Auto",4,2,28,21,3
34710,"Audi","A3 quattro",2015,"subcompact","Auto",4,1.8,33,24,3
12675,"Audi","A4",1996,"compact","Auto",6,2.8,26,16,3
12676,"Audi","A4",1996,"compact","Manual",6,2.8,25,17,3
13423,"Audi","A4",1997,"compact","Auto",4,1.8,27,18,3
13424,"Audi","A4",1997,"compact","Auto",6,2.8,26,16,3
13425,"Audi","A4",1997,"compact","Manual",6,2.8,25,17,3
14165,"Audi","A4",1998,"compact","Auto",4,1.8,29,18,3
14166,"Audi","A4",1998,"compact","Manual",4,1.8,29,20,3
14167,"Audi","A4",1998,"compact","Auto",6,2.8,27,16,3
14168,"Audi","A4",1998,"compact","Manual",6,2.8,27,18,3
14944,"Audi","A4",1999,"compact","Auto",4,1.8,28,18,3
14945,"Audi","A4",1999,"compact","Manual",4,1.8,29,20,3
14946,"Audi","A4",1999,"compact","Auto",6,2.8,27,16,3
14947,"Audi","A4",1999,"compact","Manual",6,2.8,26,18,3
15742,"Audi","A4",2000,"compact","Auto",4,1.8,28,18,3
15743,"Audi","A4",2000,"compact","Manual",4,1.8,29,21,3
15744,"Audi","A4",2000,"compact","Auto",6,2.8,24,16,2
15745,"Audi","A4",2000,"compact","Manual",6,2.8,26,18,3
16574,"Audi","A4",2001,"compact","Manual",4,1.8,29,20,3
16575,"Audi","A4",2001,"compact","Auto",4,1.8,26,18,3
16576,"Audi","A4",2001,"compact","Auto",6,2.8,24,16,2
17490,"Audi","A4",2002,"compact","Auto",4,1.8,26,18,3
17491,"Audi","A4",2002,"compact","Manual",4,1.8,29,20,3
17492,"Audi","A4",2002,"compact","Auto",6,3,25,17,3
18460,"Audi","A4",2003,"compact","Auto",4,1.8,27,20,3
18461,"Audi","A4",2003,"compact","Manual",4,1.8,29,20,3
18462,"Audi","A4",2003,"compact","Auto",6,3,26,18,3
19529,"Audi","A4",2004,"compact","Auto",4,1.8,27,20,3
19530,"Audi","A4",2004,"compact","Manual",4,1.8,29,20,3
19531,"Audi","A4",2004,"compact","Auto",6,3,26,18,3
20659,"Audi","A4",2005,"compact","Auto",4,1.8,27,20,3
20660,"Audi","A4",2005,"compact","Manual",4,1.8,29,20,3
20661,"Audi","A4",2005,"compact","Auto",6,3,26,19,3
21550,"Audi","A4",2005,"compact","Auto",4,2,30,21,3
21551,"Audi","A4",2005,"compact","Manual",4,2,31,20,3
21783,"Audi","A4",2006,"compact","Auto",4,2,30,21,3
21784,"Audi","A4",2006,"compact","Manual",4,2,31,20,3
21785,"Audi","A4",2006,"compact","Auto",6,3.1,27,18,3
23162,"Audi","A4",2007,"compact","Auto",4,2,29,21,3
23163,"Audi","A4",2007,"compact","Manual",4,2,31,20,3
23164,"Audi","A4",2007,"compact","Auto",6,3.1,27,18,3
24276,"Audi","A4",2008,"compact","Auto",4,2,30,21,3
24277,"Audi","A4",2008,"compact","Manual",4,2,31,20,3
24278,"Audi","A4",2008,"compact","Auto",6,3.1,27,18,3
25895,"Audi","A4",2009,"compact","Auto",4,2,30,23,3
28574,"Audi","A4",2010,"compact","Auto",4,2,30,23,3
30302,"Audi","A4",2011,"compact","Auto",4,2,30,22,3
31176,"Audi","A4",2012,"compact","Auto",4,2,30,22,3
32687,"Audi","A4",2013,"compact","Auto",4,2,31,24,3
33799,"Audi","A4",2014,"compact","Auto",4,2,32,24,3
14407,"Audi","A4 Avant",1998,"wagon","Auto",6,2.8,27,16,3
16010,"Audi","A4 Avant",2000,"wagon","Auto",6,2.8,24,16,2
14408,"Audi","A4 Avant quattro",1998,"wagon","Auto",6,2.8,25,16,3
14409,"Audi","A4 Avant quattro",1998,"wagon","Manual",6,2.8,25,17,3
15204,"Audi","A4 Avant quattro",1999,"wagon","Auto",4,1.8,25,16,3
15205,"Audi","A4 Avant quattro",1999,"wagon","Manual",4,1.8,26,19,3
15206,"Audi","A4 Avant quattro",1999,"wagon","Auto",6,2.8,25,16,3
15207,"Audi","A4 Avant quattro",1999,"wagon","Manual",6,2.8,25,17,3
16011,"Audi","A4 Avant quattro",2000,"wagon","Auto",4,1.8,26,17,3
16012,"Audi","A4 Avant quattro",2000,"wagon","Manual",4,1.8,26,19,3
16013,"Audi","A4 Avant quattro",2000,"wagon","Auto",6,2.8,22,15,2
16014,"Audi","A4 Avant quattro",2000,"wagon","Manual",6,2.8,23,16,2
16870,"Audi","A4 Avant quattro",2001,"wagon","Manual",4,1.8,27,19,3
16871,"Audi","A4 Avant quattro",2001,"wagon","Auto",4,1.8,25,18,3
16872,"Audi","A4 Avant quattro",2001,"wagon","Manual",6,2.8,22,16,2
16873,"Audi","A4 Avant quattro",2001,"wagon","Auto",6,2.8,22,15,2
17800,"Audi","A4 Avant quattro",2002,"wagon","Auto",4,1.8,26,17,3
17801,"Audi","A4 Avant quattro",2002,"wagon","Manual",4,1.8,26,18,3
17802,"Audi","A4 Avant quattro",2002,"wagon","Auto",6,3,23,15,2
17803,"Audi","A4 Avant quattro",2002,"wagon","Manual",6,3,23,16,2
18756,"Audi","A4 Avant quattro",2003,"wagon","Manual",4,1.8,26,18,3
18757,"Audi","A4 Avant quattro",2003,"wagon","Auto",4,1.8,26,18,3
18758,"Audi","A4 Avant quattro",2003,"wagon","Manual",6,3,23,16,2
18759,"Audi","A4 Avant quattro",2003,"wagon","Auto",6,3,24,16,2
19870,"Audi","A4 Avant quattro",2004,"wagon","Manual",4,1.8,28,19,3
19871,"Audi","A4 Avant quattro",2004,"wagon","Auto",4,1.8,26,18,3
19872,"Audi","A4 Avant quattro",2004,"wagon","Manual",6,3,24,16,2
19873,"Audi","A4 Avant quattro",2004,"wagon","Auto",6,3,23,16,2
20998,"Audi","A4 Avant quattro",2005,"wagon","Manual",4,1.8,28,19,3
20999,"Audi","A4 Avant quattro",2005,"wagon","Auto",4,1.8,26,18,3
21000,"Audi","A4 Avant quattro",2005,"wagon","Manual",6,3,24,16,2
21001,"Audi","A4 Avant quattro",2005,"wagon","Auto",6,3,24,16,2
21561,"Audi","A4 Avant quattro",2005,"wagon","Manual",4,2,28,20,3
21562,"Audi","A4 Avant quattro",2005,"wagon","Auto",4,2,27,19,3
21563,"Audi","A4 Avant quattro",2005,"wagon","Auto",6,3.1,24,17,2
22092,"Audi","A4 Avant quattro",2006,"wagon","Manual",4,2,28,20,3
22093,"Audi","A4 Avant quattro",2006,"wagon","Auto",4,2,27,19,3
22094,"Audi","A4 Avant quattro",2006,"wagon","Manual",6,3.1,25,15,3
22095,"Audi","A4 Avant quattro",2006,"wagon","Auto",6,3.1,25,17,3
23308,"Audi","A4 Avant quattro",2007,"wagon","Manual",4,2,28,20,3
23309,"Audi","A4 Avant quattro",2007,"wagon","Auto",4,2,27,19,3
23310,"Audi","A4 Avant quattro",2007,"wagon","Manual",6,3.1,25,15,3
23311,"Audi","A4 Avant quattro",2007,"wagon","Auto",6,3.1,25,17,3
24429,"Audi","A4 Avant quattro",2008,"wagon","Manual",4,2,28,20,3
24430,"Audi","A4 Avant quattro",2008,"wagon","Auto",4,2,27,19,3
24431,"Audi","A4 Avant quattro",2008,"wagon","Manual",6,3.1,25,15,3
24432,"Audi","A4 Avant quattro",2008,"wagon","Auto",6,3.1,25,17,3
26014,"Audi","A4 Avant quattro",2009,"wagon","Auto",4,2,27,21,3
28681,"Audi","A4 Avant quattro",2010,"wagon","Auto",4,2,27,21,3
30424,"Audi","A4 Avant quattro",2011,"wagon","Auto",4,2,29,21,3
31242,"Audi","A4 Avant quattro",2012,"wagon","Auto",4,2,29,21,3
18393,"Audi","A4 Cabriolet",2003,"subcompact","Auto",4,1.8,28,20,3
18394,"Audi","A4 Cabriolet",2003,"subcompact","Auto",6,3,25,18,3
19448,"Audi","A4 Cabriolet",2004,"subcompact","Auto",4,1.8,28,20,3
19449,"Audi","A4 Cabriolet",2004,"subcompact","Auto",6,3,25,18,3
20587,"Audi","A4 Cabriolet",2005,"subcompact","Auto",4,1.8,28,20,3
20588,"Audi","A4 Cabriolet",2005,"subcompact","Auto",6,3,26,18,3
21709,"Audi","A4 Cabriolet",2006,"subcompact","Auto",4,1.8,28,20,3
23120,"Audi","A4 Cabriolet",2007,"subcompact","Auto",4,2,29,21,3
24245,"Audi","A4 Cabriolet",2008,"subcompact","Auto",4,2,30,21,3
25827,"Audi","A4 Cabriolet",2009,"subcompact","Auto",4,2,30,23,3
19450,"Audi","A4 Cabriolet quattro",2004,"subcompact","Auto",6,3,23,16,2
20589,"Audi","A4 Cabriolet quattro",2005,"subcompact","Auto",6,3,24,16,2
21710,"Audi","A4 Cabriolet quattro",2006,"subcompact","Auto",6,3,23,16,2
23121,"Audi","A4 Cabriolet quattro",2007,"subcompact","Auto",4,2,27,19,3
23122,"Audi","A4 Cabriolet quattro",2007,"subcompact","Auto",6,3.1,25,17,3
24246,"Audi","A4 Cabriolet quattro",2008,"subcompact","Auto",4,2,27,19,3
